epoch,year,population,food,bushes,water,avg_speed,avg_vision,avg_reproduction,avg_hunger,avg_thirst,max_generation,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
63,3.31,16,29,76,3,80.00,150.00,100.00,97.54,98.33,0,3.31,3.28,0,0,10,7,2,169
64,3.36,16,33,78,3,80.00,150.00,100.00,96.49,97.66,0,3.36,3.34,0,0,9,5,2,172
65,3.42,16,32,78,3,80.00,150.00,100.00,97.28,96.77,0,3.42,3.39,0,0,13,6,0,178
66,3.47,16,35,79,3,80.00,150.00,100.00,98.37,98.55,0,3.47,3.44,0,0,15,9,1,186
67,3.53,16,40,80,3,80.00,150.00,100.00,97.36,97.64,0,3.53,3.50,0,0,10,5,1,190
68,3.58,16,43,82,3,80.00,150.00,100.00,98.01,97.90,0,3.58,3.55,0,0,15,5,2,193
69,3.63,16,39,82,3,80.00,150.00,100.00,97.80,98.00,0,3.64,3.61,0,0,13,11,0,204
70,3.69,16,39,85,3,80.00,150.00,100.00,97.53,97.30,0,3.69,3.66,0,0,12,3,3,204
71,3.74,16,45,86,3,80.00,150.00,100.00,96.99,97.39,0,3.74,3.72,0,0,10,7,1,210
72,3.80,16,46,87,3,80.00,150.00,100.00,98.36,97.65,0,3.80,3.77,0,0,16,7,1,216
73,3.85,16,50,87,3,80.00,150.00,100.00,97.78,97.72,0,3.85,3.82,0,0,14,7,0,223
74,3.91,16,53,88,3,80.00,150.00,100.00,96.80,97.85,0,3.91,3.88,0,0,9,4,1,226
75,3.96,16,60,90,3,80.00,150.00,100.00,97.85,96.97,0,3.96,3.93,0,0,15,9,2,233
76,4.01,16,56,90,3,80.00,150.00,100.00,97.45,96.90,0,4.01,3.99,0,0,11,2,0,235
77,4.07,16,58,91,3,80.00,150.00,100.00,97.69,97.24,0,4.07,4.04,0,0,13,5,1,239
78,4.12,16,61,91,3,80.00,150.00,100.00,97.65,96.78,0,4.12,4.10,0,0,15,8,0,247
79,4.18,16,56,91,3,80.00,150.00,100.00,97.73,96.38,0,4.18,4.15,0,0,16,10,0,257
80,4.23,16,58,92,3,80.00,150.00,100.00,98.04,98.23,0,4.23,4.20,0,0,18,6,1,262
81,4.28,16,56,92,3,80.00,150.00,100.00,98.39,97.12,0,4.29,4.26,0,0,17,9,0,271
82,4.34,16,59,93,3,80.00,150.00,100.00,97.09,98.11,0,4.34,4.31,0,0,7,1,1,271
83,4.39,16,59,94,3,80.00,150.00,100.00,98.53,97.57,0,4.39,4.37,0,0,20,7,1,277
84,4.45,16,60,97,3,80.00,150.00,100.00,98.02,98.30,0,4.45,4.42,0,0,15,6,3,280
85,4.50,16,57,98,3,80.00,150.00,100.00,98.17,98.22,0,4.50,4.47,0,0,18,4,1,283
86,4.56,16,62,100,3,80.00,150.00,100.00,98.33,97.71,0,4.56,4.53,0,0,15,10,2,291
87,4.61,16,56,101,3,80.00,150.00,100.00,98.23,97.77,0,4.61,4.58,0,0,16,9,1,299
88,4.66,16,57,103,3,80.00,150.00,100.00,98.13,98.46,0,4.66,4.64,0,0,17,10,2,307
89,4.72,16,61,104,3,80.00,150.00,100.00,97.18,98.07,0,4.72,4.69,0,0,14,7,1,313
90,4.77,16,59,105,3,80.00,150.00,100.00,98.33,98.10,0,4.77,4.75,0,0,17,6,1,318
91,4.83,16,63,107,3,80.00,150.00,100.00,97.98,97.87,0,4.83,4.80,0,0,16,6,2,322
92,4.88,16,65,110,3,80.00,150.00,100.00,97.68,98.38,0,4.88,4.85,0,0,20,11,3,330
93,4.94,16,67,110,3,80.00,150.00,100.00,98.43,97.72,0,4.94,4.91,0,0,16,7,0,337
94,4.99,16,68,113,3,80.00,150.00,100.00,97.99,97.78,0,4.99,4.96,0,0,16,6,3,340
95,5.04,16,71,114,3,80.00,150.00,100.00,97.79,97.91,0,5.04,5.02,0,0,15,5,1,344
96,5.10,16,76,116,3,80.00,150.00,100.00,98.19,97.85,0,5.10,5.07,0,0,16,5,2,347
97,5.15,16,79,119,3,80.00,150.00,100.00,97.94,98.44,0,5.15,5.13,0,0,16,6,3,350
98,5.21,16,83,121,3,80.00,150.00,100.00,97.73,97.67,0,5.21,5.18,0,0,13,8,2,356
99,5.26,16,88,123,3,80.00,150.00,100.00,98.50,98.03,0,5.26,5.23,0,0,21,12,2,366
100,5.32,16,95,124,3,80.00,150.00,100.00,97.07,98.15,0,5.32,5.29,0,0,11,6,1,371
101,5.37,16,94,124,3,80.00,150.00,100.00,98.35,97.89,0,5.37,5.34,0,0,20,12,0,383
102,5.42,16,95,127,3,80.00,150.00,100.00,98.29,98.00,0,5.42,5.40,0,0,20,8,3,388
103,5.48,16,95,129,3,80.00,150.00,100.00,95.67,98.38,0,5.48,5.45,0,0,20,5,2,391
104,5.53,16,98,129,3,80.00,150.00,100.00,98.55,98.22,0,5.53,5.50,0,0,19,13,0,404
105,5.59,16,101,130,3,80.00,150.00,100.00,98.45,98.44,0,5.59,5.56,0,0,17,13,1,416
106,5.64,16,108,130,3,80.00,150.00,100.00,98.41,97.94,0,5.64,5.61,0,0,17,7,0,423
107,5.69,16,111,131,3,80.00,150.00,100.00,98.17,98.17,0,5.70,5.67,0,0,21,11,1,433
108,5.75,16,115,132,3,80.00,150.00,100.00,97.67,97.86,0,5.75,5.72,0,0,16,7,1,439
109,5.80,16,117,133,3,80.00,150.00,100.00,97.23,98.94,0,5.80,5.78,0,0,13,6,1,444
110,5.86,16,123,136,3,80.00,150.00,100.00,98.84,98.73,0,5.86,5.83,0,0,24,12,3,453
111,5.91,16,120,139,3,80.00,150.00,100.00,97.96,98.42,0,5.91,5.88,0,0,16,7,3,457
112,5.97,16,127,139,3,80.00,150.00,100.00,98.65,98.90,0,5.97,5.94,0,0,23,11,0,468
113,6.02,16,122,139,3,80.00,150.00,100.00,98.34,98.22,0,6.02,5.99,0,0,20,7,0,475
114,6.07,16,120,140,3,80.00,150.00,100.00,98.61,98.49,0,6.07,6.05,0,0,23,11,1,485
115,6.13,16,122,140,3,80.00,150.00,100.00,98.65,98.50,0,6.13,6.10,0,0,22,16,0,501
116,6.18,16,126,142,3,80.00,150.00,100.00,98.59,98.40,0,6.18,6.16,0,0,22,10,2,509
117,6.24,16,127,142,3,80.00,150.00,100.00,98.49,98.62,0,6.24,6.21,0,0,21,9,0,518
118,6.29,16,127,142,3,80.00,150.00,100.00,98.20,98.65,0,6.29,6.26,0,0,18,14,0,532
119,6.35,16,120,144,3,80.00,150.00,100.00,98.67,98.65,0,6.35,6.32,0,0,25,11,2,541
120,6.40,16,123,145,3,80.00,150.00,100.00,98.24,98.62,0,6.40,6.37,0,0,21,8,1,548
121,6.45,16,127,149,3,80.00,150.00,100.00,98.73,99.19,0,6.45,6.43,0,0,26,11,4,555
122,6.51,16,128,150,3,80.00,150.00,100.00,98.60,98.24,0,6.51,6.48,0,0,20,8,1,562
123,6.56,16,131,152,3,80.00,150.00,100.00,98.45,98.15,0,6.56,6.54,0,0,19,9,2,569
124,6.62,16,130,152,3,80.00,150.00,100.00,98.80,98.81,0,6.62,6.59,0,0,22,9,0,578
125,6.67,16,131,153,3,80.00,150.00,100.00,98.67,98.73,0,6.67,6.64,0,0,21,7,1,584
126,6.73,16,132,153,3,80.00,150.00,100.00,98.35,97.62,0,6.73,6.70,0,0,20,12,0,596
127,6.78,16,141,153,3,80.00,150.00,100.00,98.53,98.92,0,6.78,6.75,0,0,20,9,0,605
128,6.83,16,139,153,3,80.00,150.00,100.00,98.48,98.97,0,6.83,6.81,0,0,22,7,0,612
129,6.89,16,142,157,3,80.00,150.00,100.00,98.72,97.76,0,6.89,6.86,0,0,23,12,4,620
130,6.94,16,142,159,3,80.00,150.00,100.00,98.07,98.27,0,6.94,6.92,0,0,18,6,2,624
131,6.99,16,137,161,3,80.00,150.00,100.00,97.94,97.36,0,7.00,6.94,0,0,19,10,2,632
132,7.05,16,148,161,3,80.00,150.00,100.00,98.73,99.01,0,7.05,7.02,0,0,25,11,0,643
133,7.10,16,147,163,3,80.00,150.00,100.00,98.67,98.36,0,7.10,7.07,0,0,20,13,2,654
134,7.15,16,146,164,3,80.00,150.00,100.00,98.61,98.10,0,7.15,7.13,0,0,20,7,1,660
135,7.21,16,150,165,3,80.00,150.00,100.00,98.81,98.12,0,7.21,7.18,0,0,27,12,1,671
136,7.26,16,150,166,3,80.00,150.00,100.00,98.31,97.67,0,7.26,7.23,0,0,18,10,1,680
137,7.31,16,150,168,3,80.00,150.00,100.00,98.63,98.12,0,7.31,7.29,0,0,20,12,2,690
138,7.37,16,154,170,3,80.00,150.00,100.00,98.72,98.52,0,7.37,7.34,0,0,25,18,2,706
139,7.42,16,153,171,3,80.00,150.00,100.00,98.65,98.61,0,7.42,7.39,0,0,28,13,1,718
140,7.48,16,153,173,3,80.00,150.00,100.00,98.51,98.67,0,7.48,7.45,0,0,20,7,2,723
141,7.53,16,147,173,3,80.00,150.00,100.00,98.60,98.19,0,7.53,7.50,0,0,25,13,0,736
142,7.58,16,152,173,3,80.00,150.00,100.00,98.79,98.59,0,7.58,7.56,0,0,29,14,0,750
143,7.64,16,155,176,3,80.00,150.00,100.00,98.90,99.07,0,7.64,7.61,0,0,24,9,3,756
144,7.69,16,160,178,3,80.00,150.00,100.00,98.24,98.98,0,7.69,7.66,0,0,24,13,2,767
145,7.74,16,161,178,3,80.00,150.00,100.00,99.11,99.07,0,7.74,7.72,0,0,26,14,0,781
146,7.80,16,152,182,3,80.00,150.00,100.00,98.92,99.30,0,7.80,7.77,0,0,23,12,4,789
147,7.85,16,152,183,3,80.00,150.00,100.00,98.28,98.56,0,7.85,7.82,0,0,20,9,1,797
148,7.90,16,159,184,3,80.00,150.00,100.00,98.95,98.30,0,7.90,7.88,0,0,26,18,1,814
149,7.96,16,170,185,3,80.00,150.00,100.00,98.51,98.12,0,7.96,7.93,0,0,23,13,1,826
150,8.01,16,175,186,3,80.00,150.00,100.00,98.38,98.26,0,8.01,7.98,0,0,24,9,1,834
151,8.06,16,173,189,3,80.00,150.00,100.00,98.32,98.07,0,8.06,8.04,0,0,24,13,3,844
152,8.12,16,174,190,3,80.00,150.00,100.00,97.81,97.22,0,8.12,8.09,0,0,23,8,1,851
153,8.17,16,179,190,3,80.00,150.00,100.00,98.64,97.95,0,8.17,8.14,0,0,22,11,0,862
154,8.22,16,186,190,3,80.00,150.00,100.00,98.28,98.29,0,8.22,8.20,0,0,18,7,0,869
155,8.28,16,190,191,3,80.00,150.00,100.00,99.28,98.78,0,8.28,8.25,0,0,31,20,1,888
156,8.33,16,195,194,3,80.00,150.00,100.00,98.71,98.78,0,8.33,8.30,0,0,26,7,3,892
157,8.38,16,195,197,3,80.00,150.00,100.00,96.44,98.43,0,8.38,8.36,0,0,32,16,3,905
158,8.44,16,188,197,3,80.00,150.00,100.00,98.76,98.82,0,8.44,8.41,0,0,28,13,0,918
159,8.49,16,189,197,3,80.00,150.00,100.00,98.70,98.80,0,8.49,8.46,0,0,25,12,0,930
160,8.54,16,183,198,3,80.00,150.00,100.00,99.17,98.30,0,8.54,8.52,0,0,26,12,1,941
161,8.60,16,193,200,3,80.00,150.00,100.00,98.41,99.03,0,8.60,8.57,0,0,21,10,2,949
162,8.65,16,193,201,3,80.00,150.00,100.00,98.57,98.75,0,8.65,8.62,0,0,32,17,1,965
163,8.70,16,190,202,3,80.00,150.00,100.00,98.46,98.62,0,8.70,8.68,0,0,28,10,1,974
164,8.76,16,190,203,3,80.00,150.00,100.00,99.25,99.32,0,8.76,8.73,0,0,31,17,1,990
165,8.81,16,184,205,3,80.00,150.00,100.00,98.78,98.16,0,8.81,8.78,0,0,23,11,2,999
166,8.86,16,184,206,3,80.00,150.00,100.00,98.39,98.59,0,8.86,8.84,0,0,22,9,1,1007
167,8.92,16,186,206,3,80.00,150.00,100.00,98.39,98.20,0,8.92,8.89,0,0,23,12,0,1019
168,8.97,16,194,207,3,80.00,150.00,100.00,98.45,98.38,0,8.97,8.94,0,0,23,8,1,1026
169,9.02,16,210,207,3,80.00,150.00,100.00,98.61,98.27,0,9.02,9.00,0,0,24,12,0,1038
170,9.08,16,213,211,3,80.00,150.00,100.00,98.31,98.87,0,9.08,9.05,0,0,27,12,4,1046
171,9.13,16,211,214,3,80.00,150.00,100.00,98.78,99.22,0,9.13,9.10,0,0,30,15,3,1058
172,9.18,16,214,214,3,80.00,150.00,100.00,98.57,98.47,0,9.18,9.16,0,0,25,11,0,1069
173,9.24,16,216,214,3,80.00,150.00,100.00,98.71,98.12,0,9.24,9.21,0,0,21,11,0,1080
174,9.29,16,219,215,3,80.00,150.00,100.00,99.08,98.77,0,9.29,9.26,0,0,31,15,1,1094
175,9.34,16,228,216,3,80.00,150.00,100.00,98.69,98.47,0,9.34,9.32,0,0,26,14,1,1107
176,9.40,16,233,216,3,80.00,150.00,100.00,98.73,98.99,0,9.40,9.37,0,0,32,17,0,1124
177,9.45,16,236,217,3,80.00,150.00,100.00,99.11,98.82,0,9.45,9.42,0,0,25,9,1,1132
178,9.50,16,227,218,3,80.00,150.00,100.00,99.03,99.06,0,9.50,9.48,0,0,31,11,1,1142
179,9.55,16,207,218,3,80.00,150.00,100.00,98.65,98.61,0,9.56,9.50,0,0,30,15,0,1157
180,9.62,16,222,219,3,80.00,150.00,100.00,98.72,98.77,0,9.62,9.59,0,0,37,25,1,1181
181,9.69,16,235,219,3,80.00,150.00,100.00,98.84,98.76,0,9.69,9.66,0,0,34,17,0,1198
182,9.74,16,233,219,3,80.00,150.00,100.00,99.11,99.26,0,9.74,9.72,0,0,33,24,0,1222
183,9.80,16,229,220,3,80.00,150.00,100.00,99.09,98.87,0,9.80,9.77,0,0,31,19,1,1240
184,9.85,16,226,221,3,80.00,150.00,100.00,98.99,98.50,0,9.85,9.82,0,0,29,16,1,1255
185,9.90,16,224,221,3,80.00,150.00,100.00,99.05,98.81,0,9.90,9.88,0,0,26,16,0,1271
186,9.96,16,236,221,3,80.00,150.00,100.00,98.60,99.06,0,9.96,9.93,0,0,25,15,0,1286
187,10.01,16,243,222,3,80.00,150.00,100.00,97.82,99.14,0,10.01,9.98,0,0,35,15,1,1300
188,10.06,16,237,222,3,80.00,150.00,100.00,98.82,98.74,0,10.06,10.04,0,0,29,14,0,1314
189,10.12,16,226,223,3,80.00,150.00,100.00,98.67,98.90,0,10.12,10.09,0,0,27,16,1,1329
190,10.17,16,226,224,3,80.00,150.00,100.00,98.66,98.70,0,10.17,10.14,0,0,26,13,1,1341
191,10.22,16,232,224,3,80.00,150.00,100.00,99.04,98.62,0,10.22,10.20,0,0,31,15,0,1356
192,10.28,16,241,228,3,80.00,150.00,100.00,98.45,99.15,0,10.28,10.25,0,0,28,14,4,1366
193,10.33,16,244,228,3,80.00,150.00,100.00,99.02,98.86,0,10.33,10.30,0,0,32,16,0,1382
194,10.38,16,248,230,3,80.00,150.00,100.00,99.22,99.13,0,10.38,10.36,0,0,30,12,2,1392
195,10.44,16,238,230,3,80.00,150.00,100.00,98.74,98.57,0,10.44,10.41,0,0,26,16,0,1408
196,10.49,16,248,233,3,80.00,150.00,100.00,98.72,99.15,0,10.49,10.46,0,0,25,12,3,1417
197,10.54,16,249,235,3,80.00,150.00,100.00,99.09,98.51,0,10.54,10.52,0,0,37,19,2,1434
198,10.60,16,248,237,3,80.00,150.00,100.00,98.81,97.80,0,10.60,10.57,0,0,28,15,2,1447
199,10.65,16,242,238,3,80.00,150.00,100.00,98.96,97.52,0,10.65,10.62,0,0,33,23,1,1469
200,10.70,16,248,238,3,80.00,150.00,100.00,98.72,98.21,0,10.70,10.68,0,0,26,13,0,1482
201,10.76,16,246,238,3,80.00,150.00,100.00,99.31,98.91,0,10.76,10.73,0,0,30,15,0,1497
202,10.81,16,253,239,3,80.00,150.00,100.00,98.84,99.09,0,10.81,10.78,0,0,31,15,1,1511
203,10.86,16,262,241,3,80.00,150.00,100.00,99.01,99.41,0,10.86,10.84,0,0,39,19,2,1528
204,10.92,16,270,242,3,80.00,150.00,100.00,98.77,99.08,0,10.92,10.89,0,0,27,15,1,1542
205,10.97,16,250,243,3,80.00,150.00,100.00,99.23,98.80,0,10.97,10.94,0,0,34,16,1,1557
206,11.02,16,255,245,3,80.00,150.00,100.00,98.47,98.17,0,11.02,11.00,0,0,25,14,2,1569
207,11.08,16,263,246,3,80.00,150.00,100.00,98.57,98.56,0,11.08,11.05,0,0,29,15,1,1583
208,11.13,16,270,246,3,80.00,150.00,100.00,98.34,98.12,0,11.13,11.10,0,0,30,13,0,1596
209,11.18,16,271,246,3,80.00,150.00,100.00,98.28,98.72,0,11.18,11.16,0,0,34,21,0,1617
210,11.24,16,271,246,3,80.00,150.00,100.00,98.94,99.14,0,11.24,11.21,0,0,34,17,0,1634
211,11.29,16,275,247,3,80.00,150.00,100.00,98.99,99.43,0,11.29,11.26,0,0,29,21,1,1654
212,11.34,16,277,248,3,80.00,150.00,100.00,98.75,98.99,0,11.34,11.32,0,0,24,10,1,1663
213,11.40,16,280,250,3,80.00,150.00,100.00,98.71,98.99,0,11.40,11.37,0,0,29,14,2,1675
214,11.45,16,282,251,3,80.00,150.00,100.00,99.19,98.88,0,11.45,11.42,0,0,32,17,1,1691
215,11.50,16,287,252,3,80.00,150.00,100.00,98.91,98.22,0,11.50,11.48,0,0,29,14,1,1704
216,11.56,16,284,255,3,80.00,150.00,100.00,98.95,98.62,0,11.56,11.53,0,0,33,18,3,1719
217,11.61,16,281,255,3,80.00,150.00,100.00,98.80,98.27,0,11.61,11.58,0,0,36,19,0,1738
218,11.66,16,286,257,3,80.00,150.00,100.00,98.95,98.86,0,11.66,11.64,0,0,29,14,2,1750
219,11.72,16,290,260,3,80.00,150.00,100.00,99.15,99.13,0,11.72,11.69,0,0,33,14,3,1761
220,11.77,16,284,260,3,80.00,150.00,100.00,99.06,99.19,0,11.77,11.74,0,0,35,15,0,1776
221,11.82,16,289,261,3,80.00,150.00,100.00,99.05,98.65,0,11.82,11.80,0,0,31,12,1,1787
222,11.88,16,294,262,3,80.00,150.00,100.00,99.08,99.03,0,11.88,11.85,0,0,30,17,1,1803
223,11.93,16,293,263,3,80.00,150.00,100.00,97.65,99.10,0,11.93,11.90,0,0,32,18,1,1820
224,11.98,16,296,264,3,80.00,150.00,100.00,99.12,99.12,0,11.98,11.96,0,0,33,17,1,1836
225,12.06,16,246,250,3,80.00,150.00,100.00,96.11,98.33,0,12.06,11.59,0,0,47,24,1,1859
226,12.14,16,271,251,3,80.00,150.00,100.00,98.83,98.19,0,12.14,11.69,0,0,46,22,1,1880
227,12.20,16,276,252,3,80.00,150.00,100.00,99.30,98.92,0,12.20,11.77,0,0,43,13,1,1892
228,12.27,16,277,256,3,80.00,150.00,100.00,99.12,99.08,0,12.27,11.83,0,0,41,20,4,1908
229,12.33,16,276,256,3,80.00,150.00,100.00,99.04,98.60,0,12.33,11.89,0,0,28,15,0,1923
230,12.38,16,287,256,3,80.00,150.00,100.00,98.88,98.86,0,12.38,11.94,0,0,33,16,0,1939
231,12.44,16,272,259,3,80.00,150.00,100.00,98.98,98.45,0,12.44,12.00,0,0,39,18,3,1954
232,12.49,16,271,260,3,80.00,150.00,100.00,99.15,99.58,0,12.49,11.92,0,0,39,19,3,1970
233,12.54,16,262,261,3,80.00,150.00,100.00,99.15,99.15,0,12.54,11.97,0,0,38,20,1,1989
234,12.60,16,263,261,3,80.00,150.00,100.00,99.12,98.75,0,12.60,11.96,0,0,30,13,1,2001
235,12.65,16,269,262,3,80.00,150.00,100.00,98.91,99.19,0,12.65,11.98,0,0,31,15,2,2014
236,12.70,16,276,262,3,80.00,150.00,100.00,98.79,99.02,0,12.70,11.95,0,0,28,18,2,2030
237,12.76,16,277,262,3,80.00,150.00,100.00,99.05,98.77,0,12.76,12.00,0,0,36,17,0,2047
238,12.81,16,280,260,3,80.00,150.00,100.00,99.07,98.97,0,12.81,11.89,0,0,34,18,0,2065
239,12.86,16,282,262,3,80.00,150.00,100.00,98.52,98.62,0,12.86,11.95,0,0,33,16,2,2079
240,12.92,16,285,263,3,80.00,150.00,100.00,98.37,97.73,0,12.92,12.00,0,0,32,19,1,2097
241,12.97,16,270,260,3,80.00,150.00,100.00,98.50,98.13,0,12.97,11.91,0,0,34,16,0,2113
242,13.02,16,265,262,3,80.00,150.00,100.00,98.78,99.21,0,13.02,11.97,0,0,33,15,2,2126
243,13.08,16,266,262,3,80.00,150.00,100.00,98.90,98.90,0,13.08,11.98,0,0,36,17,1,2142
244,13.13,16,275,262,3,80.00,150.00,100.00,98.57,98.31,0,13.13,11.96,0,0,34,20,1,2161
